storm_date,storm_time,state_name,magnitude,fatality_count,length,width
2013-07-31,17:35:00,Florida,0,0,0.01,30
2008-06-13,12:03:00,Florida,0,0,0.01,30
2016-02-16,04:10:00,Florida,0,0,4,30
1969-07-23,14:38:00,Florida,0,0,0.1,30
1998-02-06,18:56:00,Florida,1,0,0.2,120
1998-08-03,15:20:00,Florida,0,0,0.1,90
2012-06-24,21:37:00,Florida,0,0,1.17,75
1969-06-05,17:00:00,Florida,0,0,0.1,30
1970-07-10,11:15:00,Florida,0,0,0.1,30
2001-09-06,09:15:00,Florida,0,0,0.5,30
2006-07-26,17:18:00,Florida,1,0,0.5,225
2013-06-06,12:05:00,Florida,0,0,0.26,90
1975-06-29,15:15:00,Florida,0,0,0.5,150
2005-09-10,18:59:00,Florida,0,0,2,150
2000-07-18,11:30:00,Florida,0,0,0.1,0
1974-12-16,16:42:00,Florida,0,0,0.1,30
1979-08-23,19:06:00,Florida,0,0,0.1,30
1971-02-07,04:15:00,Florida,0,0,0.1,30
1994-05-03,12:56:00,Florida,0,0,0.1,30
1990-06-03,14:00:00,Florida,0,0,0.2,30
2000-10-03,16:35:00,Florida,0,0,0.2,30
2006-06-12,12:28:00,Florida,0,0,0.5,120
2004-08-13,10:05:00,Florida,0,0,2,90
2017-09-10,19:48:00,Florida,1,0,3.36,180
1995-08-25,09:47:00,Florida,0,0,0.1,30
1969-07-06,18:10:00,Florida,0,0,0.1,30
2015-05-25,10:00:00,Florida,0,0,0.06,30
1981-05-20,14:55:00,Florida,1,0,0.1,60
1998-06-19,18:45:00,Florida,0,0,1,90
1998-09-25,10:05:00,Florida,0,0,0.1,90
1971-05-13,04:24:00,Florida,0,0,2,90
2001-06-24,12:30:00,Florida,0,0,0.2,90
2004-09-06,20:00:00,Florida,0,0,0.2,90
2004-08-14,15:41:00,Florida,0,0,1,90
1998-06-21,16:19:00,Florida,0,0,0.2,90
1994-05-16,12:50:00,Florida,0,0,0.1,30
2000-06-22,10:38:00,Florida,0,0,0.2,30
2009-07-12,16:30:00,Florida,0,0,0.44,60
2006-06-12,06:50:00,Florida,0,0,0.5,120
2017-09-10,09:00:00,Florida,1,0,1.33,225
1998-09-05,11:40:00,Florida,0,0,0.1,90
1994-04-07,09:15:00,Florida,0,0,0.1,30
1964-08-16,14:00:00,Florida,0,0,0.1,30
1969-06-06,18:26:00,Florida,0,0,0.1,30
1994-10-30,10:00:00,Florida,0,0,5,60
2012-06-24,10:25:00,Florida,0,0,0.01,60
2004-08-13,17:26:00,Florida,1,0,0.4,120
2006-08-30,13:50:00,Florida,0,0,0.2,90
2016-07-08,18:33:00,Florida,0,0,0.25,90
2015-06-10,12:34:00,Florida,0,0,0.78,300
1976-01-07,12:00:00,Florida,0,0,0.1,30
1993-08-10,13:31:00,Florida,0,0,0.1,30
1996-06-21,14:30:00,Florida,1,0,1.5,30
1993-09-12,09:55:00,Florida,0,0,0.1,30
2012-06-01,15:13:00,Florida,0,0,0.9,60
2007-06-15,17:33:00,Florida,0,0,0.05,60
1998-09-24,07:08:00,Florida,0,0,15,120
2002-07-29,15:38:00,Florida,0,0,0.5,120
2016-05-17,13:15:00,Florida,0,0,0.58,225
2017-07-07,18:00:00,Florida,0,0,0.05,45
1996-10-07,14:45:00,Florida,0,0,0.1,90
1998-03-01,00:00:00,Florida,0,0,0.1,90
2017-09-09,16:35:00,Florida,0,0,1.93,300
2001-09-14,11:08:00,Florida,0,0,0.1,30
1970-08-13,15:15:00,Florida,0,0,0.1,30
2013-07-21,12:30:00,Florida,0,0,0.05,60
2017-03-13,18:03:00,Florida,1,0,0.18,300
2012-05-29,12:13:00,Florida,0,0,2.84,600
2000-07-28,18:38:00,Florida,0,0,0.1,0
2012-04-21,08:16:00,Florida,0,0,0.01,30
2000-04-15,16:00:00,Florida,0,0,0.1,30
1992-07-14,14:14:00,Florida,0,0,0.1,30
2006-08-21,18:05:00,Florida,0,0,0.1,90
1992-09-01,14:50:00,Florida,0,0,0.1,30
1970-08-21,11:25:00,Florida,0,0,0.1,30
1966-08-21,18:15:00,Florida,0,0,0.1,30
1996-03-30,16:52:00,Florida,0,0,1,60
1981-05-11,15:15:00,Florida,0,0,0.1,60
1997-07-15,13:31:00,Florida,0,0,0.2,69
1998-08-03,18:10:00,Florida,0,0,0.5,90
2015-04-19,14:30:00,Florida,1,0,3.63,180
2011-09-04,09:32:00,Florida,0,0,1.05,75
2017-09-10,11:40:00,Florida,1,0,1.2,150
2000-10-03,13:35:00,Florida,0,0,0.2,0
2000-07-28,18:22:00,Florida,0,0,0.3,0
2004-09-07,17:50:00,Florida,0,0,1,3
2013-07-15,16:40:00,Florida,0,0,1.2,15
1995-11-11,09:54:00,Florida,0,0,0.1,30
1999-09-06,15:10:00,Florida,0,0,0.5,30
1969-10-04,16:10:00,Florida,0,0,0.1,30
1971-09-10,09:13:00,Florida,0,0,0.3,60
2007-07-21,13:20:00,Florida,0,0,0.5,120
1997-08-24,21:30:00,Florida,0,0,0.2,69
2008-08-22,15:25:00,Florida,0,0,0.1,300
2008-08-22,11:40:00,Florida,0,0,0.17,300
1985-08-28,21:30:00,Florida,0,0,0.5,30
2000-07-10,14:48:00,Florida,0,0,0.1,30
2012-05-08,13:08:00,Florida,0,0,0.02,30
1999-10-15,04:15:00,Florida,0,0,0.5,60
2003-03-27,13:30:00,Florida,0,0,5,120
2017-02-07,21:37:00,Florida,1,0,0.53,480
1998-08-16,12:30:00,Florida,0,0,0.1,90
2005-09-26,14:41:00,Florida,0,0,0.1,90
2006-07-17,13:36:00,Florida,0,0,0.3,120
1978-07-09,15:48:00,Florida,0,0,0.5,39
2011-09-19,12:15:00,Florida,0,0,0.1,45
2003-03-27,14:01:00,Florida,1,0,1,90
1998-05-04,17:05:00,Florida,0,0,0.1,90
2004-09-19,14:28:00,Florida,0,0,0.3,150
2017-09-11,00:25:00,Florida,0,0,5.95,300
1971-03-03,14:40:00,Florida,0,0,0.1,30
1992-07-22,15:30:00,Florida,0,0,0.1,30
2008-09-01,09:00:00,Florida,0,0,0.1,60
1993-10-30,20:22:00,Florida,0,0,0.5,120
2008-02-26,13:37:00,Florida,0,0,0.25,90
1990-07-01,11:05:00,Florida,0,0,0.2,30
2003-03-27,14:00:00,Florida,0,0,0.5,60
2003-09-05,11:00:00,Florida,0,0,1,60
2005-07-09,20:40:00,Florida,0,0,1,75
1955-06-01,15:45:00,Florida,0,0,0.1,99
2004-08-12,14:00:00,Florida,2,0,7,3
1997-08-10,14:35:00,Florida,0,0,0.5,30
2013-07-19,13:45:00,Florida,0,0,0.1,30
2004-09-15,20:22:00,Florida,0,0,0.2,90
2004-08-06,14:25:00,Florida,0,0,0.2,90
2012-08-29,16:12:00,Florida,0,0,0.37,75
2006-09-15,17:24:00,Florida,0,0,0.7,150
2000-07-14,14:15:00,Florida,0,0,0.1,0
2004-09-05,13:13:00,Florida,0,0,0.5,225
2015-04-19,07:22:00,Florida,0,0,0.33,75
2000-04-16,14:14:00,Florida,0,0,0.1,30
1993-10-30,07:39:00,Florida,0,0,0.1,30
1996-08-14,14:33:00,Florida,0,0,0.1,60
1996-10-07,14:52:00,Florida,0,0,0.1,60
2001-09-14,05:59:00,Florida,1,0,0.2,90
2004-08-13,11:55:00,Florida,0,0,1,90
2014-03-06,13:30:00,Florida,0,0,0.25,150
2016-02-24,11:27:00,Florida,1,0,8.58,150
1999-08-31,10:45:00,Florida,0,0,0.1,0
1956-07-02,17:00:00,Florida,0,0,0.1,30
1989-06-09,07:30:00,Florida,0,0,0.2,30
1972-10-27,08:05:00,Florida,0,0,0.3,30
1969-06-21,03:44:00,Florida,0,0,0.1,30
1999-02-18,08:15:00,Florida,0,0,2,30
2002-06-17,16:40:00,Florida,0,0,0.1,60
2006-06-12,06:09:00,Florida,0,0,0.5,120
1975-04-15,08:50:00,Florida,0,0,0.1,69
2017-09-10,19:04:00,Florida,1,0,0.78,525
2005-04-07,13:40:00,Florida,1,0,8,3000
1998-09-24,08:10:00,Florida,0,0,0.3,90
2006-08-30,13:38:00,Florida,0,0,0.2,90
2017-09-10,19:14:00,Florida,1,0,0.3,180
2008-03-07,09:30:00,Florida,0,0,0.01,300
2004-08-12,13:00:00,Florida,1,0,1,3
1997-04-23,07:10:00,Florida,0,0,0.1,30
1994-04-21,15:10:00,Florida,0,0,0.1,30
1989-09-09,16:05:00,Florida,0,0,0.2,30
2015-04-23,12:44:00,Florida,0,0,0.4,30
2017-08-18,15:40:00,Florida,0,0,0.18,60
2017-02-07,21:00:00,Florida,1,0,1.06,225
1997-07-10,10:00:00,Florida,0,0,0.2,39
2017-06-14,11:30:00,Florida,0,0,0.01,30
1969-05-19,15:25:00,Florida,0,0,0.1,30
1995-06-30,16:45:00,Florida,0,0,0.1,30
1978-07-12,13:10:00,Florida,0,0,0.5,30
2009-03-31,18:40:00,Florida,1,0,0.5,150
2016-02-16,06:05:00,Florida,0,0,6.72,150
2008-08-25,16:26:00,Florida,0,0,0.2,150
1995-09-29,13:35:00,Florida,0,0,0.1,30
1955-05-30,15:45:00,Florida,0,0,0.1,30
1969-06-10,14:15:00,Florida,0,0,0.1,30
2011-10-29,07:18:00,Florida,0,0,0.39,120
2007-07-24,04:33:00,Florida,0,0,0.2,90
2011-01-25,17:41:00,Florida,0,0,0.86,90
2017-09-10,17:50:00,Florida,1,0,4.99,600
1989-06-10,08:55:00,Florida,0,0,10,30
1997-06-10,17:00:00,Florida,0,0,0.5,69
2003-04-18,15:00:00,Florida,1,0,3,90
2017-09-10,16:00:00,Florida,1,0,0.48,180
2003-03-27,14:15:00,Florida,0,0,0.5,75
1999-06-24,13:10:00,Florida,0,0,0.1,0
2004-09-26,17:15:00,Florida,0,0,1,3
1966-06-09,10:05:00,Florida,0,0,0.1,30
1961-06-22,14:30:00,Florida,0,0,0.1,30
1993-09-07,10:20:00,Florida,0,0,0.1,30
1989-05-03,17:50:00,Florida,0,0,0.2,30
1980-07-26,15:15:00,Florida,0,0,0.1,60
1980-06-25,18:00:00,Florida,1,0,0.1,60
1992-05-28,08:55:00,Florida,0,0,0.2,120
1997-06-20,18:45:00,Florida,0,0,0.2,69
1998-05-04,18:00:00,Florida,0,0,0.2,90
2005-09-27,15:27:00,Florida,0,0,0.5,90
1991-05-17,15:15:00,Florida,0,0,0.4,90
2004-08-13,14:15:00,Florida,1,0,2.5,150
1994-10-02,11:45:00,Florida,0,0,0.1,30
1990-06-20,14:25:00,Florida,0,0,0.2,30
1986-03-14,06:22:00,Florida,0,0,0.5,30
1966-09-28,10:45:00,Florida,1,0,0.1,30
1981-06-10,17:20:00,Florida,0,0,0.1,60
2005-07-15,17:51:00,Florida,0,0,0.2,120
1997-09-15,06:00:00,Florida,0,0,0.2,69
2015-04-20,13:31:00,Florida,1,0,1.94,1050
2011-03-31,06:27:00,Florida,0,0,4.29,90
1998-02-28,09:25:00,Florida,0,0,0.2,90
2004-08-13,13:40:00,Florida,0,0,0.2,150
1999-02-18,09:05:00,Florida,0,0,1,0
2014-03-06,11:00:00,Florida,0,0,0.05,30
1968-03-12,11:30:00,Florida,0,0,0.1,30
1990-06-24,15:40:00,Florida,0,0,0.2,30
1996-07-10,15:22:00,Florida,0,0,0.4,30
2017-01-23,02:45:00,Florida,1,0,2.79,369
2009-07-27,09:27:00,Florida,0,0,0.19,90
1988-05-11,13:20:00,Florida,0,0,1,90
2007-07-24,17:20:00,Florida,0,0,1.03,90
2006-09-07,12:02:00,Florida,0,0,1,75
2012-06-24,19:55:00,Florida,0,0,3.08,300
2003-08-03,12:18:00,Florida,0,0,0.1,30
2007-03-16,08:45:00,Florida,0,0,0.01,30
1975-01-25,13:49:00,Florida,0,0,0.3,30
2004-08-14,10:05:00,Florida,0,0,3,120
2007-04-15,05:15:00,Florida,2,0,1.5,900
2006-06-13,02:00:00,Florida,0,0,1,150
2008-08-23,15:53:00,Florida,0,0,3.74,300
1999-07-09,12:30:00,Florida,0,0,0.1,0
1995-06-10,15:00:00,Florida,0,0,0.1,30
2001-09-14,16:15:00,Florida,0,0,0.1,30
1976-03-07,14:25:00,Florida,0,0,0.1,30
1965-09-08,11:00:00,Florida,1,0,0.1,30
2007-07-02,16:30:00,Florida,0,0,1.38,60
2004-09-26,00:30:00,Florida,1,0,0.3,60
2013-02-25,12:22:00,Florida,0,0,0.01,60
2005-09-26,15:05:00,Florida,0,0,0.1,90
1987-06-25,17:30:00,Florida,0,0,0.3,90
2016-09-01,18:36:00,Florida,0,0,0.01,75
1994-05-03,12:56:00,Florida,0,0,0.1,30
2001-08-21,11:15:00,Florida,0,0,4,30
1992-11-05,14:00:00,Florida,0,0,0.1,30
2016-01-28,09:32:00,Florida,0,0,7.12,30
1992-09-17,07:45:00,Florida,0,0,0.1,30
1981-05-20,14:40:00,Florida,1,0,0.1,60
2007-07-21,09:45:00,Florida,0,0,0.2,90
2005-10-23,15:35:00,Florida,0,0,0.5,150
2014-03-29,12:20:00,Florida,0,0,2.43,300
2000-03-11,19:45:00,Florida,0,0,0,0
1992-12-10,06:55:00,Florida,0,0,0.1,30
1966-06-08,11:00:00,Florida,1,0,0.1,30
1995-06-10,18:05:00,Florida,0,0,0.1,150
2012-06-24,18:59:00,Florida,0,0,3.71,300
1959-10-17,14:30:00,Florida,0,0,0.1,30
1975-01-08,12:44:00,Florida,0,0,0.1,30
1964-03-14,04:00:00,Florida,1,0,0.1,30
1996-03-30,14:35:00,Florida,0,0,2.5,30
2004-09-05,17:00:00,Florida,0,0,5,225
1979-08-23,15:15:00,Florida,0,0,0.1,90
1990-06-22,12:15:00,Florida,0,0,0.2,30
1969-12-25,12:15:00,Florida,0,0,0.1,30
1990-07-07,16:15:00,Florida,0,0,0.2,30
1969-05-11,14:45:00,Florida,0,0,0.1,30
1980-07-06,19:00:00,Florida,1,0,0.1,60
2005-05-03,20:30:00,Florida,0,0,4,120
2006-07-20,15:58:00,Florida,0,0,0.3,90
1970-07-17,14:00:00,Florida,0,0,0.1,30
1979-09-29,14:40:00,Florida,0,0,0.1,30
1994-04-18,13:00:00,Florida,0,0,0.1,30
2012-06-24,10:25:00,Florida,0,0,0.1,60
2005-06-30,13:30:00,Florida,0,0,0.5,120
2017-10-28,16:08:00,Florida,0,0,2.08,375
1978-05-04,01:10:00,Florida,0,0,0.1,39
2007-07-23,16:30:00,Florida,0,0,0.1,90
2007-06-12,09:24:00,Florida,0,0,1,150
1969-05-03,16:44:00,Florida,0,0,0.1,30
1966-06-18,13:52:00,Florida,0,0,0.1,30
2007-07-25,12:45:00,Florida,0,0,0.2,90
1975-06-28,14:12:00,Florida,1,0,0.5,150
1999-09-14,17:49:00,Florida,0,0,0.1,0
1994-06-14,15:00:00,Florida,0,0,0.1,30
1995-07-03,14:45:00,Florida,0,0,0.1,30
1997-04-28,12:00:00,Florida,0,0,0.2,30
1969-12-25,13:20:00,Florida,0,0,0.1,30
2016-02-16,03:49:00,Florida,1,0,1.77,225
1971-05-19,08:12:00,Florida,0,0,0.3,51
1993-01-16,06:09:00,Florida,0,0,0.1,30
1968-07-19,17:10:00,Florida,0,0,0.1,30
2003-07-15,16:59:00,Florida,0,0,0.2,30
2001-09-14,12:10:00,Florida,0,0,0.1,30
1966-05-05,12:15:00,Florida,1,0,0.1,30
2003-06-19,12:15:00,Florida,0,0,0.1,30
1992-06-28,17:23:00,Florida,0,0,0.1,30
1994-05-03,12:56:00,Florida,0,0,0.1,30
1992-02-05,02:10:00,Florida,0,0,0.2,30
1989-06-05,11:24:00,Florida,0,0,0.2,30
2002-11-05,11:15:00,Florida,0,0,0.1,60
2004-08-08,09:43:00,Florida,0,0,0.1,60
2012-06-24,13:04:00,Florida,0,0,0.01,60
2017-09-10,23:15:00,Florida,2,0,1.2,900
1995-10-27,12:52:00,Florida,0,0,0.1,69
2011-01-25,18:08:00,Florida,0,0,1.14,90
1987-05-01,14:07:00,Florida,0,0,1,90
1995-02-17,14:30:00,Florida,0,0,2,90
2010-08-07,16:02:00,Florida,0,0,1.82,90
1968-10-04,12:30:00,Florida,0,0,11.5,2499
1971-07-23,11:15:00,Florida,0,0,0.3,30
1956-08-27,13:00:00,Florida,0,0,0.1,30
1993-08-30,06:20:00,Florida,0,0,0.1,30
1987-07-09,14:29:00,Florida,0,0,0.2,30
1994-08-26,15:20:00,Florida,0,0,2,69
1998-08-03,15:42:00,Florida,0,0,0.2,90
2012-06-24,09:10:00,Florida,0,0,16.2,90
2017-05-02,15:30:00,Florida,0,0,0.25,75
2017-09-10,05:40:00,Florida,1,0,0.25,150
2015-08-08,13:18:00,Florida,0,0,0.45,150
2017-09-10,22:20:00,Florida,0,0,4.12,600
2004-09-26,18:10:00,Florida,0,0,2,3
1955-09-23,15:55:00,Florida,0,0,0.1,30
1971-02-08,11:00:00,Florida,0,0,0.1,30
1970-06-04,14:30:00,Florida,0,0,0.1,30
1991-07-17,17:25:00,Florida,0,0,0.1,30
1993-10-30,02:25:00,Florida,0,0,0.1,30
2016-05-17,12:51:00,Florida,1,0,0.45,225
1990-06-03,15:50:00,Florida,0,0,0.2,30
1970-07-12,12:45:00,Florida,1,0,1,30
1989-06-09,07:55:00,Florida,0,0,0.2,30
2017-09-10,16:28:00,Florida,1,0,3.84,1500
1975-07-29,13:10:00,Florida,0,0,0.1,90
1993-06-13,17:30:00,Florida,0,0,0.3,180
2009-12-18,10:00:00,Florida,0,0,1.13,150
1997-04-23,07:10:00,Florida,0,0,0.2,30
1990-07-12,16:40:00,Florida,0,0,0.1,30
1992-07-10,11:00:00,Florida,0,0,0.1,30
1962-08-18,14:10:00,Florida,0,0,0.1,30
1996-10-07,14:04:00,Florida,0,0,0.1,60
1981-05-28,14:58:00,Florida,0,0,0.1,60
2004-09-05,04:05:00,Florida,0,0,1,225
2016-08-04,11:40:00,Florida,1,0,3.67,600
1968-09-10,12:00:00,Florida,0,0,0.3,30
2004-09-07,10:00:00,Florida,0,0,0.5,225
1991-05-17,15:40:00,Florida,0,0,0.2,69
2017-01-22,13:50:00,Florida,1,0,2.36,1050
2013-06-06,14:48:00,Florida,1,0,18.89,2112
2017-11-22,15:40:00,Florida,0,0,0.25,75
2017-09-09,06:10:00,Florida,1,0,0.1,150
2000-08-24,16:29:00,Florida,0,0,0.1,0
1989-06-10,09:21:00,Florida,0,0,0.2,30
1994-08-29,12:40:00,Florida,0,0,0.1,30
1988-06-21,14:00:00,Florida,0,0,0.2,30
2017-07-27,11:38:00,Florida,0,0,0.11,120
2015-06-22,17:14:00,Florida,0,0,0.57,45
2006-08-25,16:10:00,Florida,0,0,0.2,90
2011-01-25,15:35:00,Florida,0,0,0.9,90
2004-08-12,12:50:00,Florida,1,0,1,3
2004-09-06,14:40:00,Florida,0,0,0.2,30
1997-01-09,15:12:00,Florida,0,0,0.1,30
1991-06-02,15:47:00,Florida,0,0,0.1,30
2005-07-14,15:36:00,Florida,0,0,0.4,30
1993-07-25,16:52:00,Florida,0,0,0.1,30
2008-02-26,12:30:00,Florida,0,0,0.01,60
2004-06-08,14:46:00,Florida,0,0,0.5,90
2005-12-05,12:40:00,Florida,0,0,0.2,90
2008-04-28,12:25:00,Florida,0,0,0.1,150
2002-06-11,16:00:00,Florida,0,0,1,120
2013-06-06,01:18:00,Florida,0,0,0.62,75
2005-07-10,15:40:00,Florida,0,0,10,150
2013-06-06,15:07:00,Florida,0,0,3.17,300
1990-06-04,15:27:00,Florida,0,0,0.2,30
1991-07-21,10:20:00,Florida,0,0,0.1,30
2002-07-13,09:30:00,Florida,0,0,0.5,120
1990-10-11,13:50:00,Florida,0,0,0.7,69
1992-06-10,12:08:00,Florida,0,0,0.2,90
2014-05-30,14:38:00,Florida,0,0,0.25,30
2001-03-29,10:17:00,Florida,0,0,0.1,30
2009-05-22,10:45:00,Florida,0,0,1.3,30
1995-02-04,06:30:00,Florida,0,0,0.1,30
1961-07-12,16:25:00,Florida,0,0,0.1,30
2000-06-24,07:10:00,Florida,0,0,0.1,60
1976-06-27,17:50:00,Florida,0,0,0.1,60
1986-08-12,14:15:00,Florida,0,0,1,90
2004-08-13,18:50:00,Florida,1,0,2,9000
2016-01-22,03:49:00,Florida,0,0,1.17,150
1965-09-08,15:00:00,Florida,0,0,0.1,30
2015-09-29,08:00:00,Florida,0,0,0.06,30
1993-10-30,07:50:00,Florida,0,0,0.1,30
1978-09-22,10:30:00,Florida,0,0,0.1,30
1960-09-15,06:55:00,Florida,0,0,0.1,30
2009-06-26,15:00:00,Florida,0,0,7.14,60
2017-09-10,09:24:00,Florida,1,0,1.21,225
1998-08-16,12:40:00,Florida,0,0,0.1,90
1999-07-22,14:30:00,Florida,0,0,0.1,0
1993-08-10,13:18:00,Florida,0,0,0.1,30
1990-06-10,16:37:00,Florida,0,0,0.2,30
1981-06-24,13:45:00,Florida,0,0,0.1,30
1994-06-17,13:25:00,Florida,0,0,0.1,30
1966-10-04,19:00:00,Florida,0,0,0.1,30
1993-08-14,06:00:00,Florida,0,0,0.1,30
2000-06-09,16:33:00,Florida,0,0,0.1,30
1981-07-29,17:08:00,Florida,0,0,0.1,60
2004-08-12,12:25:00,Florida,0,0,0.1,90
1988-07-26,17:00:00,Florida,0,0,1,90
1998-09-02,13:23:00,Florida,0,0,0.1,90
1997-10-31,11:00:00,Florida,0,0,0.1,30
1969-12-25,15:15:00,Florida,0,0,0.1,30
1980-07-14,17:55:00,Florida,0,0,0.1,30
2008-06-13,12:10:00,Florida,0,0,0.05,30
1986-06-03,13:34:00,Florida,0,0,0.5,60
2007-05-06,17:00:00,Florida,0,0,1.86,225
1979-09-29,13:50:00,Florida,0,0,0.2,90
1991-01-19,21:00:00,Florida,0,0,0.5,90
2017-09-11,00:25:00,Florida,0,0,10.69,300
2003-04-25,13:05:00,Florida,0,0,0.1,30
1970-01-14,19:05:00,Florida,1,0,0.1,30
1996-07-30,14:45:00,Florida,0,0,0.1,30
1955-08-05,08:38:00,Florida,0,0,0.1,30
1977-05-27,13:00:00,Florida,0,0,0.1,60
2012-06-26,08:25:00,Florida,0,0,1.1,120
2003-10-29,00:20:00,Florida,0,0,0.5,45
1996-03-07,07:29:00,Florida,0,0,0.1,150
2000-10-03,16:25:00,Florida,0,0,0.2,0
1993-08-26,11:30:00,Florida,0,0,0.1,30
1994-05-03,14:09:00,Florida,0,0,0.1,30
2014-05-15,12:29:00,Florida,0,0,0.27,90
1972-07-26,17:00:00,Florida,1,0,0.3,90
2012-03-03,08:25:00,Florida,0,0,0.55,75
2008-12-11,09:15:00,Florida,0,0,0.39,150
2008-03-07,08:30:00,Florida,0,0,0.01,150
2016-03-19,12:45:00,Florida,0,0,0.17,150
1968-08-09,13:20:00,Florida,0,0,0.1,30
1970-08-21,11:25:00,Florida,0,0,0.1,30
1970-07-17,14:00:00,Florida,0,0,0.1,30
2003-10-01,15:05:00,Florida,0,0,0,60
1975-08-03,09:00:00,Florida,0,0,2,150
1990-06-22,11:45:00,Florida,0,0,0.2,30
1992-10-03,12:00:00,Florida,0,0,0.1,30
1993-08-09,16:08:00,Florida,0,0,0.1,30
1979-09-04,01:50:00,Florida,0,0,0.1,30
1974-05-15,14:45:00,Florida,0,0,0.1,30
2007-06-13,12:01:00,Florida,0,0,0.18,30
1998-08-19,08:35:00,Florida,0,0,1,120
2005-08-12,15:56:00,Florida,0,0,0.5,120
2016-02-24,11:45:00,Florida,0,0,0.92,90
2013-10-08,13:24:00,Florida,0,0,0.25,90
1997-07-11,11:58:00,Florida,0,0,0.3,90
1998-02-06,20:35:00,Florida,1,0,0.2,90
2007-12-16,01:45:00,Florida,1,0,0.75,600
1994-10-29,06:44:00,Florida,0,0,0.1,30
1964-05-02,13:45:00,Florida,1,0,0.1,30
1964-08-28,01:00:00,Florida,0,0,0.1,30
2003-04-25,12:40:00,Florida,0,0,0.1,30
1989-06-10,09:21:00,Florida,0,0,0.2,30
1998-08-03,15:41:00,Florida,0,0,0.2,90
1998-09-02,14:30:00,Florida,0,0,0.1,90
1987-09-05,13:30:00,Florida,0,0,1,90
2013-06-06,04:45:00,Florida,1,0,2,300
2002-05-30,08:07:00,Florida,0,0,0.1,30
1964-08-13,18:10:00,Florida,0,0,0.1,30
2010-08-11,14:05:00,Florida,0,0,0.05,60
1997-05-31,15:30:00,Florida,0,0,0.1,69
1976-07-30,15:02:00,Florida,0,0,0.1,39
1998-11-05,22:20:00,Florida,0,0,1,90
2011-01-25,17:15:00,Florida,0,0,0.98,90
2000-07-31,06:53:00,Florida,0,0,0.1,150
2004-08-10,05:55:00,Florida,0,0,0.1,30
1979-05-11,16:50:00,Florida,0,0,0.1,30
1972-04-16,07:40:00,Florida,0,0,0.1,30
2000-07-10,13:30:00,Florida,0,0,0.1,30
1991-06-01,12:14:00,Florida,0,0,0.1,30
2014-10-13,18:50:00,Florida,0,0,0.01,60
1997-05-04,14:20:00,Florida,0,0,0.1,60
2005-06-23,14:28:00,Florida,0,0,0.5,120
2005-06-21,14:26:00,Florida,0,0,1,0
1969-06-06,12:15:00,Florida,2,0,0.1,30
1969-12-25,15:15:00,Florida,0,0,0.1,30
2015-06-01,15:40:00,Florida,0,0,0.1,30
1997-01-28,16:06:00,Florida,0,0,0.5,69
1997-07-04,14:38:00,Florida,0,0,0.2,69
2006-03-23,14:10:00,Florida,0,0,1,150
1966-06-08,06:00:00,Florida,0,0,4.9,30
1997-08-06,12:15:00,Florida,0,0,0.2,69
1997-07-09,16:10:00,Florida,0,0,0.2,39
1987-08-11,16:30:00,Florida,0,0,0.5,90
2009-04-02,15:25:00,Florida,0,0,0.25,75
2008-09-29,14:00:00,Florida,0,0,0.28,150
2017-10-28,11:19:00,Florida,0,0,0.48,150
2017-09-09,10:20:00,Florida,1,0,0.25,150
2015-08-03,14:05:00,Florida,0,0,0.04,3
1978-08-05,16:30:00,Florida,0,0,7,30
1962-05-29,15:00:00,Florida,1,0,0.1,30
1969-08-10,12:37:00,Florida,0,0,0.1,30
1969-07-06,18:00:00,Florida,0,0,0.1,30
2014-10-13,18:29:00,Florida,0,0,0.01,60
1999-09-06,17:34:00,Florida,0,0,0.2,60
2008-09-01,14:45:00,Florida,0,0,0.1,60
2014-03-06,11:38:00,Florida,0,0,1.38,45
1996-10-07,06:55:00,Florida,0,0,0.1,90
2010-01-21,12:10:00,Florida,0,0,0.14,300
2000-08-15,09:30:00,Florida,0,0,0.1,0
1993-10-30,08:16:00,Florida,0,0,0.1,30
1975-06-03,12:20:00,Florida,0,0,0.1,30
1978-07-26,12:10:00,Florida,0,0,0.1,30
1994-08-16,14:55:00,Florida,0,0,0.1,30
1989-09-18,11:30:00,Florida,0,0,0.2,30
2008-11-30,11:55:00,Florida,0,0,0.09,60
2006-11-14,11:32:00,Florida,0,0,0.02,60
1991-01-19,21:08:00,Florida,0,0,0.5,90
2004-09-25,22:30:00,Florida,0,0,1,3
1984-05-16,14:45:00,Florida,0,0,0.6,30
1981-06-24,13:45:00,Florida,0,0,0.1,30
2012-06-24,10:00:00,Florida,0,0,0.01,60
2017-09-09,17:20:00,Florida,0,0,0.5,225
1968-06-04,08:10:00,Florida,0,0,0.1,51
1988-06-10,14:25:00,Florida,0,0,1,90
2004-08-13,11:00:00,Florida,0,0,1,90
2009-12-02,07:32:00,Florida,0,0,0.01,150
2008-08-23,16:12:00,Florida,0,0,0.2,150
2011-10-18,17:55:00,Florida,0,0,1.94,150
1995-11-11,10:27:00,Florida,1,0,5,300
1995-09-11,15:20:00,Florida,0,0,0.5,30
2004-08-19,13:30:00,Florida,0,0,0.1,30
2016-07-23,19:00:00,Florida,0,0,0.88,150
2007-07-22,10:52:00,Florida,0,0,0.6,150
2004-08-13,18:26:00,Florida,1,0,2,600
1964-04-27,03:30:00,Florida,2,0,0.1,30
1991-05-14,15:10:00,Florida,0,0,0.2,30
